,Date,CO(GT),C6H6(GT),NO2(GT)
8069,09/02/2005,1.9,,123.0
8070,10/02/2005,2.0,,126.0
8071,10/02/2005,1.8,,106.0
8072,10/02/2005,1.6,,95.0
8073,10/02/2005,1.5,,
8074,10/02/2005,1.4,,87.0
8075,10/02/2005,1.5,,88.0
8076,10/02/2005,1.7,,134.0
8077,10/02/2005,1.9,,156.0
8078,10/02/2005,3.3,,247.0
8079,10/02/2005,3.8,,289.0
8080,10/02/2005,4.3,,250.0
8081,10/02/2005,3.7,,232.0
8082,10/02/2005,2.7,,185.0
8083,10/02/2005,2.2,,147.0
8084,10/02/2005,2.4,,128.0
8085,10/02/2005,2.2,,131.0
8086,10/02/2005,2.3,,135.0
8087,10/02/2005,2.6,,149.0
8088,10/02/2005,4.2,,209.0
8089,10/02/2005,6.2,,243.0
8090,10/02/2005,8.4,,276.0
8091,10/02/2005,4.5,,225.0
8092,10/02/2005,2.7,,194.0
8093,10/02/2005,2.4,,164.0
8094,11/02/2005,2.3,,148.0
8095,11/02/2005,2.2,,136.0
8096,11/02/2005,2.0,,116.0
8097,11/02/2005,1.6,,
8098,11/02/2005,1.6,,91.0
8099,11/02/2005,1.5,,87.0
8100,11/02/2005,1.7,,123.0
8101,11/02/2005,1.8,,152.0
8102,11/02/2005,3.8,,267.0
8103,11/02/2005,5.9,,296.0
8104,11/02/2005,5.4,,291.0
8105,11/02/2005,4.7,,276.0
8106,11/02/2005,4.3,,250.0
8107,11/02/2005,5.4,,251.0
8108,11/02/2005,5.8,,275.0
8109,11/02/2005,6.1,,312.0
8110,11/02/2005,7.1,,340.0
8111,11/02/2005,6.6,,326.0
8112,11/02/2005,6.5,,284.0
8113,11/02/2005,7.1,,289.0
8114,11/02/2005,4.9,,215.0
8115,11/02/2005,4.0,16.8,207.0
8116,11/02/2005,4.0,13.0,213.0
8117,11/02/2005,3.6,12.6,192.0
8118,12/02/2005,4.2,14.2,211.0
8119,12/02/2005,4.3,12.9,229.0
8120,12/02/2005,3.6,9.7,216.0
8121,12/02/2005,2.5,5.9,
8122,12/02/2005,,5.5,146.0
8123,12/02/2005,1.4,6.6,136.0
8124,12/02/2005,1.4,7.3,156.0
8125,12/02/2005,1.6,8.8,176.0
8126,12/02/2005,2.3,11.9,224.0
8127,12/02/2005,2.4,12.0,207.0
8128,12/02/2005,2.7,11.9,221.0
8129,12/02/2005,3.4,16.2,229.0
8130,12/02/2005,3.1,17.6,208.0
8131,12/02/2005,3.6,17.6,207.0
8132,12/02/2005,3.8,17.5,216.0
8133,12/02/2005,3.3,15.7,224.0
8134,12/02/2005,3.4,16.7,225.0
8135,12/02/2005,3.7,17.1,227.0
8136,12/02/2005,4.6,23.0,248.0
8137,12/02/2005,5.0,24.6,251.0
8138,12/02/2005,5.7,26.8,265.0
8139,12/02/2005,5.2,23.2,262.0
8140,12/02/2005,5.0,22.0,241.0
8141,12/02/2005,4.5,20.4,231.0
8142,13/02/2005,4.1,18.0,229.0
8143,13/02/2005,4.1,18.5,221.0
8144,13/02/2005,3.1,13.3,180.0
8145,13/02/2005,2.7,11.3,
8146,13/02/2005,2.8,12.5,140.0
8147,13/02/2005,2.9,11.5,153.0
8148,13/02/2005,2.6,10.9,150.0
8149,13/02/2005,2.6,10.7,145.0
8150,13/02/2005,2.8,11.9,149.0
8151,13/02/2005,3.3,13.4,155.0
8152,13/02/2005,3.2,13.0,158.0
8153,13/02/2005,3.3,11.2,188.0
8154,13/02/2005,1.5,5.5,154.0
8155,13/02/2005,1.2,4.9,107.0
8156,13/02/2005,1.1,6.5,92.0
8157,13/02/2005,1.7,8.4,106.0
8158,13/02/2005,1.0,4.4,90.0
8159,13/02/2005,1.0,4.3,100.0
8160,13/02/2005,2.6,11.6,132.0
8161,13/02/2005,2.5,9.0,211.0
8162,13/02/2005,2.1,7.8,179.0
8163,13/02/2005,1.0,3.7,116.0
8164,13/02/2005,1.3,5.3,143.0
8165,13/02/2005,1.5,5.6,142.0
8166,14/02/2005,1.4,5.3,135.0
8167,14/02/2005,1.6,6.0,136.0
8168,14/02/2005,1.1,4.0,109.0
8169,14/02/2005,0.7,2.8,
8170,14/02/2005,0.5,1.8,62.0
8171,14/02/2005,0.4,1.5,49.0
8172,14/02/2005,0.7,2.9,81.0
8173,14/02/2005,0.7,2.2,104.0
8174,14/02/2005,2.3,11.4,176.0
8175,14/02/2005,2.5,9.5,193.0
8176,14/02/2005,1.7,11.6,168.0
8177,14/02/2005,2.5,33.9,123.0
8178,14/02/2005,2.1,7.6,111.0
8179,14/02/2005,1.1,7.0,120.0
8180,14/02/2005,1.3,6.9,123.0
8181,14/02/2005,1.1,5.8,115.0
8182,14/02/2005,1.1,5.2,120.0
8183,14/02/2005,1.4,6.4,140.0
8184,14/02/2005,2.3,11.9,185.0
8185,14/02/2005,4.2,17.4,212.0
8186,14/02/2005,3.5,14.7,200.0
8187,14/02/2005,3.0,10.0,191.0
8188,14/02/2005,1.7,6.6,169.0
8189,14/02/2005,1.6,6.6,139.0
8190,15/02/2005,1.0,3.1,102.0
8191,15/02/2005,0.8,2.2,76.0
8192,15/02/2005,0.6,1.3,56.0
8193,15/02/2005,0.4,1.1,
8194,15/02/2005,,0.5,30.0
8195,15/02/2005,0.3,0.5,28.0
8196,15/02/2005,0.4,1.3,56.0
8197,15/02/2005,0.5,2.5,94.0
8198,15/02/2005,1.5,6.7,196.0
8199,15/02/2005,2.1,8.0,220.0
8200,15/02/2005,1.6,5.3,168.0
8201,15/02/2005,1.0,3.3,133.0
8202,15/02/2005,1.2,4.4,134.0
8203,15/02/2005,1.3,5.5,138.0
8204,15/02/2005,1.4,4.8,135.0
8205,15/02/2005,1.0,3.5,111.0
8206,15/02/2005,1.4,4.9,124.0
8207,15/02/2005,1.5,6.6,158.0
8208,15/02/2005,2.4,12.3,181.0
8209,15/02/2005,2.8,14.1,185.0
8210,15/02/2005,3.1,14.2,187.0
8211,15/02/2005,3.1,11.6,196.0
8212,15/02/2005,2.0,8.2,174.0
8213,15/02/2005,2.1,9.2,182.0
8214,16/02/2005,1.9,8.3,182.0
8215,16/02/2005,2.5,10.7,193.0
8216,16/02/2005,2.0,8.0,174.0
8217,16/02/2005,1.4,5.9,
8218,16/02/2005,1.1,4.5,142.0
8219,16/02/2005,0.8,3.8,137.0
8220,16/02/2005,0.9,5.1,140.0
8221,16/02/2005,1.6,8.8,201.0
8222,16/02/2005,3.6,16.1,288.0
8223,16/02/2005,3.3,13.4,260.0
8224,16/02/2005,2.1,9.0,206.0
8225,16/02/2005,1.3,5.0,98.0
8226,16/02/2005,1.1,4.3,138.0
8227,16/02/2005,1.5,6.3,139.0
8228,16/02/2005,1.5,6.0,137.0
8229,16/02/2005,1.6,5.7,155.0
8230,16/02/2005,1.5,5.6,155.0
8231,16/02/2005,1.6,7.0,148.0
8232,16/02/2005,2.2,9.5,153.0
8233,16/02/2005,3.4,15.9,171.0
8234,16/02/2005,5.6,24.7,227.0
8235,16/02/2005,5.2,16.8,251.0
8236,16/02/2005,2.8,10.7,216.0
8237,16/02/2005,2.4,8.3,200.0
8238,17/02/2005,2.7,11.0,192.0
8239,17/02/2005,2.6,7.4,187.0
8240,17/02/2005,2.3,7.9,173.0
8241,17/02/2005,1.0,3.6,
8242,17/02/2005,0.6,1.7,64.0
8243,17/02/2005,0.5,1.0,46.0
8244,17/02/2005,0.5,1.1,51.0
8245,17/02/2005,1.0,4.0,115.0
8246,17/02/2005,2.6,9.7,238.0
8247,17/02/2005,2.7,10.6,202.0
8248,17/02/2005,1.8,5.4,167.0
8249,17/02/2005,1.2,3.9,139.0
8250,17/02/2005,1.3,4.4,147.0
8251,17/02/2005,1.4,5.0,130.0
8252,17/02/2005,1.8,6.8,143.0
8253,17/02/2005,1.3,4.8,143.0
8254,17/02/2005,1.4,5.0,136.0
8255,17/02/2005,1.4,5.2,143.0
8256,17/02/2005,2.4,10.0,177.0
8257,17/02/2005,2.8,11.1,198.0
8258,17/02/2005,3.3,12.9,200.0
8259,17/02/2005,2.5,7.8,191.0
8260,17/02/2005,2.1,6.3,169.0
8261,17/02/2005,1.2,2.8,106.0
8262,18/02/2005,1.2,3.3,105.0
8263,18/02/2005,1.3,3.1,130.0
8264,18/02/2005,1.0,2.1,82.0
8265,18/02/2005,0.8,1.9,
8266,18/02/2005,,0.7,45.0
8267,18/02/2005,0.4,0.8,35.0
8268,18/02/2005,0.5,1.3,60.0
8269,18/02/2005,0.7,1.8,90.0
8270,18/02/2005,2.1,7.9,205.0
8271,18/02/2005,2.5,9.8,199.0
8272,18/02/2005,2.0,7.4,153.0
8273,18/02/2005,1.4,5.3,163.0
8274,18/02/2005,1.3,4.8,152.0
8275,18/02/2005,1.4,5.6,146.0
8276,18/02/2005,1.6,6.6,146.0
8277,18/02/2005,1.7,6.7,134.0
8278,18/02/2005,1.8,8.4,164.0
8279,18/02/2005,2.4,10.3,141.0
8280,18/02/2005,2.8,12.6,204.0
8281,18/02/2005,3.3,16.0,210.0
8282,18/02/2005,4.8,17.6,250.0
8283,18/02/2005,2.8,10.1,202.0
8284,18/02/2005,2.4,9.8,190.0
8285,18/02/2005,2.9,11.5,236.0
8286,19/02/2005,2.7,8.2,250.0
8287,19/02/2005,2.1,6.8,219.0
8288,19/02/2005,1.5,4.3,156.0
8289,19/02/2005,1.2,3.9,
8290,19/02/2005,0.9,2.6,98.0
8291,19/02/2005,0.8,2.4,89.0
8292,19/02/2005,0.8,2.3,104.0
8293,19/02/2005,1.1,4.5,148.0
8294,19/02/2005,1.9,8.5,194.0
8295,19/02/2005,2.5,9.0,231.0
8296,19/02/2005,2.2,5.7,200.0
8297,19/02/2005,2.1,6.9,217.0
8298,19/02/2005,2.3,6.4,210.0
8299,19/02/2005,1.2,3.5,126.0
8300,19/02/2005,1.2,3.7,118.0
8301,19/02/2005,1.1,2.9,114.0
8302,19/02/2005,1.1,3.4,117.0
8303,19/02/2005,1.4,5.3,140.0
8304,19/02/2005,1.7,7.3,168.0
8305,19/02/2005,2.5,10.0,202.0
8306,19/02/2005,2.7,12.3,211.0
8307,19/02/2005,3.1,11.8,231.0
8308,19/02/2005,2.8,10.4,214.0
8309,19/02/2005,1.9,7.7,181.0
8310,20/02/2005,1.9,7.5,173.0
8311,20/02/2005,1.7,6.1,169.0
8312,20/02/2005,2.2,8.3,174.0
8313,20/02/2005,1.6,5.1,
8314,20/02/2005,1.5,4.9,130.0
8315,20/02/2005,0.8,1.9,72.0
8316,20/02/2005,0.5,1.0,40.0
8317,20/02/2005,0.5,1.1,56.0
8318,20/02/2005,0.7,1.5,81.0
8319,20/02/2005,0.7,1.6,81.0
8320,20/02/2005,0.9,2.3,88.0
8321,20/02/2005,1.0,2.5,94.0
8322,20/02/2005,1.1,2.5,97.0
8323,20/02/2005,1.1,2.8,112.0
8324,20/02/2005,1.0,2.4,104.0
8325,20/02/2005,1.1,3.3,107.0
8326,20/02/2005,1.3,3.2,114.0
8327,20/02/2005,1.2,2.8,115.0
8328,20/02/2005,1.3,3.4,127.0
8329,20/02/2005,1.1,2.9,119.0
8330,20/02/2005,1.5,4.6,149.0
8331,20/02/2005,1.4,3.8,140.0
8332,20/02/2005,1.1,3.1,105.0
8333,20/02/2005,1.3,3.7,116.0
8334,21/02/2005,1.4,3.3,112.0
8335,21/02/2005,1.1,2.1,80.0
8336,21/02/2005,0.8,1.2,59.0
8337,21/02/2005,0.6,0.7,
8338,21/02/2005,,0.5,36.0
8339,21/02/2005,0.5,1.0,49.0
8340,21/02/2005,0.6,2.1,63.0
8341,21/02/2005,1.2,5.5,123.0
8342,21/02/2005,2.2,10.9,164.0
8343,21/02/2005,2.9,13.3,218.0
8344,21/02/2005,2.9,9.6,254.0
8345,21/02/2005,2.0,7.0,210.0
8346,21/02/2005,1.7,6.6,208.0
8347,21/02/2005,2.2,9.3,204.0
8348,21/02/2005,1.8,7.9,172.0
8349,21/02/2005,1.6,6.9,157.0
8350,21/02/2005,1.9,8.6,181.0
8351,21/02/2005,2.2,10.0,194.0
8352,21/02/2005,2.2,8.8,193.0
8353,21/02/2005,4.9,20.2,252.0
8354,21/02/2005,6.3,19.7,283.0
8355,21/02/2005,2.7,7.1,208.0
8356,21/02/2005,1.4,4.4,143.0
8357,21/02/2005,1.2,2.9,124.0
8358,22/02/2005,0.8,2.1,89.0
8359,22/02/2005,0.8,2.1,85.0
8360,22/02/2005,0.7,1.1,66.0
8361,22/02/2005,0.4,0.6,
8362,22/02/2005,0.4,0.5,46.0
8363,22/02/2005,0.5,1.0,60.0
8364,22/02/2005,0.9,2.6,117.0
8365,22/02/2005,1.5,6.7,178.0
8366,22/02/2005,3.8,16.7,295.0
8367,22/02/2005,5.4,24.0,243.0
8368,22/02/2005,3.5,15.0,255.0
8369,22/02/2005,1.7,6.9,201.0
8370,22/02/2005,2.0,9.1,208.0
8371,22/02/2005,2.1,10.0,212.0
8372,22/02/2005,3.0,12.9,238.0
8373,22/02/2005,2.1,9.0,201.0
8374,22/02/2005,2.5,10.9,218.0
8375,22/02/2005,2.2,7.9,222.0
8376,22/02/2005,2.4,10.2,206.0
8377,22/02/2005,3.6,13.2,251.0
8378,22/02/2005,2.6,8.1,190.0
8379,22/02/2005,2.7,8.5,218.0
8380,22/02/2005,1.4,3.6,150.0
8381,22/02/2005,0.9,2.6,111.0
8382,23/02/2005,1.5,4.3,142.0
8383,23/02/2005,1.1,3.2,119.0
8384,23/02/2005,0.8,1.8,87.0
8385,23/02/2005,0.6,1.4,
8386,23/02/2005,0.6,1.2,70.0
8387,23/02/2005,0.6,0.7,68.0
8388,23/02/2005,0.6,1.0,66.0
8389,23/02/2005,0.7,2.2,117.0
8390,23/02/2005,1.7,7.7,197.0
8391,23/02/2005,1.9,6.2,198.0
8392,23/02/2005,1.4,3.8,167.0
8393,23/02/2005,1.3,3.6,180.0
8394,23/02/2005,1.2,3.7,169.0
8395,23/02/2005,1.9,8.3,210.0
8396,23/02/2005,2.5,10.1,232.0
8397,23/02/2005,2.3,9.9,223.0
8398,23/02/2005,2.3,9.2,224.0
8399,23/02/2005,2.5,10.3,238.0
8400,23/02/2005,2.8,11.4,249.0
8401,23/02/2005,2.7,11.7,223.0
8402,23/02/2005,3.1,12.6,244.0
8403,23/02/2005,2.9,11.4,243.0
8404,23/02/2005,2.6,9.6,226.0
8405,23/02/2005,1.5,4.6,167.0
8406,24/02/2005,1.6,4.7,172.0
8407,24/02/2005,1.1,2.6,120.0
8408,24/02/2005,0.9,2.9,100.0
8409,24/02/2005,0.7,1.5,
8410,24/02/2005,,1.3,86.0
8411,24/02/2005,0.6,1.2,81.0
8412,24/02/2005,0.8,3.0,131.0
8413,24/02/2005,1.5,5.5,170.0
8414,24/02/2005,3.1,12.9,267.0
8415,24/02/2005,3.8,14.5,269.0
8416,24/02/2005,2.7,9.0,244.0
8417,24/02/2005,1.8,6.5,232.0
8418,24/02/2005,1.4,5.4,196.0
8419,24/02/2005,1.7,7.4,195.0
8420,24/02/2005,1.9,7.7,189.0
8421,24/02/2005,2.2,10.7,212.0
8422,24/02/2005,3.0,13.3,267.0
8423,24/02/2005,3.0,13.2,262.0
8424,24/02/2005,3.9,17.5,270.0
8425,24/02/2005,4.0,17.7,260.0
8426,24/02/2005,3.9,17.5,265.0
8427,24/02/2005,3.5,14.1,262.0
8428,24/02/2005,2.4,8.4,227.0
8429,24/02/2005,2.1,7.9,192.0
8430,25/02/2005,2.5,8.1,202.0
8431,25/02/2005,2.1,7.1,189.0
8432,25/02/2005,1.5,5.2,157.0
8433,25/02/2005,1.1,3.4,
8434,25/02/2005,1.0,3.4,97.0
8435,25/02/2005,0.8,2.1,100.0
8436,25/02/2005,1.0,4.1,146.0
8437,25/02/2005,1.4,6.1,175.0
8438,25/02/2005,3.6,18.7,
8439,25/02/2005,5.8,27.9,
8440,25/02/2005,4.2,17.8,190.0
8441,25/02/2005,3.3,11.8,166.0
8442,25/02/2005,1.7,6.6,153.0
8443,25/02/2005,2.1,8.4,167.0
8444,25/02/2005,2.2,7.6,137.0
8445,25/02/2005,1.8,6.7,140.0
8446,25/02/2005,2.0,7.9,150.0
8447,25/02/2005,2.3,8.4,152.0
8448,25/02/2005,2.8,12.1,177.0
8449,25/02/2005,3.4,12.6,189.0
8450,25/02/2005,4.0,13.6,195.0
8451,25/02/2005,2.3,8.1,179.0
8452,25/02/2005,2.7,11.2,188.0
8453,25/02/2005,2.7,10.1,170.0
8454,26/02/2005,2.8,8.8,161.0
8455,26/02/2005,2.1,6.8,145.0
8456,26/02/2005,1.9,6.4,136.0
8457,26/02/2005,2.1,6.7,
8458,26/02/2005,1.7,5.2,122.0
8459,26/02/2005,1.3,3.6,115.0
8460,26/02/2005,0.9,2.7,103.0
8461,26/02/2005,1.0,1.9,108.0
8462,26/02/2005,1.0,3.9,124.0
8463,26/02/2005,1.5,4.1,133.0
8464,26/02/2005,1.5,3.7,124.0
8465,26/02/2005,1.4,3.6,116.0
8466,26/02/2005,2.4,4.1,113.0
8467,26/02/2005,2.8,4.5,117.0
8468,26/02/2005,2.9,4.5,118.0
8469,26/02/2005,2.6,2.9,108.0
8470,26/02/2005,2.5,3.1,98.0
8471,26/02/2005,2.7,3.9,117.0
8472,26/02/2005,2.8,4.2,126.0
8473,26/02/2005,3.0,5.2,142.0
8474,26/02/2005,3.7,10.2,157.0
8475,26/02/2005,3.5,8.1,161.0
8476,26/02/2005,3.8,8.5,169.0
8477,26/02/2005,4.3,10.7,166.0
8478,27/02/2005,4.8,11.5,189.0
8479,27/02/2005,4.2,9.5,184.0
8480,27/02/2005,3.3,5.3,145.0
8481,27/02/2005,3.0,5.8,
8482,27/02/2005,,4.6,119.0
8483,27/02/2005,1.0,2.7,87.0
8484,27/02/2005,0.9,3.1,77.0
8485,27/02/2005,1.1,3.2,112.0
8486,27/02/2005,1.1,3.6,118.0
8487,27/02/2005,1.2,3.7,124.0
8488,27/02/2005,1.7,6.4,144.0
8489,27/02/2005,1.6,5.2,128.0
8490,27/02/2005,1.4,3.9,120.0
8491,27/02/2005,1.8,4.1,131.0
8492,27/02/2005,1.1,2.5,115.0
8493,27/02/2005,0.9,2.2,82.0
8494,27/02/2005,1.1,2.3,100.0
8495,27/02/2005,1.1,2.4,111.0
8496,27/02/2005,1.2,2.9,132.0
8497,27/02/2005,1.6,4.9,155.0
8498,27/02/2005,2.6,6.8,181.0
8499,27/02/2005,1.5,3.1,155.0
8500,27/02/2005,1.0,2.1,105.0
8501,27/02/2005,1.3,3.9,119.0
8502,28/02/2005,1.6,3.8,150.0
8503,28/02/2005,1.0,1.8,94.0
8504,28/02/2005,0.6,1.0,56.0
8505,28/02/2005,0.4,0.6,
8506,28/02/2005,0.3,0.4,28.0
8507,28/02/2005,0.3,0.3,25.0
8508,28/02/2005,0.3,0.2,31.0
8509,28/02/2005,0.4,0.7,66.0
8510,28/02/2005,1.0,2.6,111.0
8511,28/02/2005,1.2,3.1,122.0
8512,28/02/2005,1.0,2.3,115.0
8513,28/02/2005,0.9,2.0,123.0
8514,28/02/2005,0.8,2.0,119.0
8515,28/02/2005,1.1,3.1,125.0
8516,28/02/2005,1.0,2.9,110.0
8517,28/02/2005,0.8,2.1,111.0
8518,28/02/2005,0.9,2.5,114.0
8519,28/02/2005,0.9,2.8,114.0
8520,28/02/2005,2.0,6.7,140.0
8521,28/02/2005,2.4,8.1,141.0
8522,28/02/2005,2.5,7.4,142.0
8523,28/02/2005,1.6,3.6,123.0
8524,28/02/2005,0.9,1.9,90.0
8525,28/02/2005,0.7,1.4,79.0
8526,01/03/2005,0.6,1.2,69.0
8527,01/03/2005,0.6,0.9,60.0
8528,01/03/2005,0.4,0.6,37.0
8529,01/03/2005,0.2,0.2,
8530,01/03/2005,0.2,0.2,27.0
8531,01/03/2005,0.2,0.3,30.0
8532,01/03/2005,0.2,0.3,33.0
8533,01/03/2005,0.5,1.0,84.0
8534,01/03/2005,1.5,5.2,147.0
8535,01/03/2005,1.9,6.1,143.0
8536,01/03/2005,1.4,3.6,122.0
8537,01/03/2005,0.9,2.3,109.0
8538,01/03/2005,0.7,1.9,95.0
8539,01/03/2005,0.8,2.6,94.0
8540,01/03/2005,1.0,3.1,102.0
8541,01/03/2005,0.9,2.7,107.0
8542,01/03/2005,1.0,3.0,113.0
8543,01/03/2005,0.9,3.0,110.0
8544,01/03/2005,1.4,5.0,116.0
8545,01/03/2005,2.1,7.5,148.0
8546,01/03/2005,2.8,9.5,156.0
8547,01/03/2005,2.2,5.3,159.0
8548,01/03/2005,1.0,2.4,116.0
8549,01/03/2005,1.1,2.5,110.0
8550,02/03/2005,0.9,2.2,102.0
8551,02/03/2005,0.8,1.5,93.0
8552,02/03/2005,0.6,1.3,67.0
8553,02/03/2005,0.5,0.9,
8554,02/03/2005,,0.7,75.0
8555,02/03/2005,0.4,0.9,73.0
8556,02/03/2005,0.5,1.4,96.0
8557,02/03/2005,0.7,3.5,110.0
8558,02/03/2005,2.4,11.0,150.0
8559,02/03/2005,2.8,12.4,169.0
8560,02/03/2005,2.0,8.3,181.0
8561,02/03/2005,2.2,8.9,187.0
8562,02/03/2005,1.4,5.7,146.0
8563,02/03/2005,1.2,5.5,131.0
8564,02/03/2005,1.9,9.0,161.0
8565,02/03/2005,1.3,6.3,143.0
8566,02/03/2005,2.0,9.1,176.0
8567,02/03/2005,2.0,8.4,178.0
8568,02/03/2005,3.4,17.5,207.0
8569,02/03/2005,5.1,23.3,240.0
8570,02/03/2005,5.3,19.0,236.0
8571,02/03/2005,2.8,11.1,199.0
8572,02/03/2005,1.6,6.2,170.0
8573,02/03/2005,1.4,5.0,153.0
8574,03/03/2005,1.4,5.3,140.0
8575,03/03/2005,1.4,4.2,138.0
8576,03/03/2005,1.1,3.5,117.0
8577,03/03/2005,0.9,3.0,
8578,03/03/2005,1.0,4.1,119.0
8579,03/03/2005,1.0,4.0,108.0
8580,03/03/2005,1.2,5.1,121.0
8581,03/03/2005,1.4,6.7,136.0
8582,03/03/2005,3.0,15.6,175.0
8583,03/03/2005,4.2,17.1,211.0
8584,03/03/2005,2.1,8.8,186.0
8585,03/03/2005,2.0,6.9,177.0
8586,03/03/2005,1.6,5.4,147.0
8587,03/03/2005,1.4,4.9,150.0
8588,03/03/2005,1.6,5.3,148.0
8589,03/03/2005,1.5,5.4,151.0
8590,03/03/2005,1.7,5.5,151.0
8591,03/03/2005,1.9,7.5,165.0
8592,03/03/2005,3.8,16.7,197.0
8593,03/03/2005,5.4,18.2,228.0
8594,03/03/2005,4.2,15.5,196.0
8595,03/03/2005,3.8,10.9,192.0
8596,03/03/2005,2.3,8.7,161.0
8597,03/03/2005,2.1,7.3,156.0
8598,04/03/2005,2.3,7.5,158.0
8599,04/03/2005,2.3,6.8,154.0
8600,04/03/2005,1.7,4.7,138.0
8601,04/03/2005,1.2,2.5,
8602,04/03/2005,0.6,1.3,92.0
8603,04/03/2005,0.9,2.2,103.0
8604,04/03/2005,1.1,3.6,117.0
8605,04/03/2005,1.9,7.5,139.0
8606,04/03/2005,3.7,16.8,167.0
8607,04/03/2005,6.1,28.0,205.0
8608,04/03/2005,4.6,15.8,216.0
8609,04/03/2005,3.3,15.5,192.0
8610,04/03/2005,3.3,14.9,188.0
8611,04/03/2005,3.4,16.4,189.0
8612,04/03/2005,3.6,15.6,192.0
8613,04/03/2005,3.9,16.1,194.0
8614,04/03/2005,4.8,16.6,217.0
8615,04/03/2005,3.9,15.9,178.0
8616,04/03/2005,3.6,13.3,183.0
8617,04/03/2005,3.6,14.9,189.0
8618,04/03/2005,4.6,18.5,225.0
8619,04/03/2005,2.3,7.9,175.0
8620,04/03/2005,1.6,5.0,153.0
8621,04/03/2005,1.8,6.5,156.0
8622,05/03/2005,2.2,6.0,172.0
8623,05/03/2005,2.1,6.8,164.0
8624,05/03/2005,1.7,4.0,157.0
8625,05/03/2005,1.5,4.4,
8626,05/03/2005,,4.0,136.0
8627,05/03/2005,1.1,3.5,110.0
8628,05/03/2005,1.1,4.3,128.0
8629,05/03/2005,0.8,2.0,132.0
8630,05/03/2005,1.3,6.1,156.0
8631,05/03/2005,2.3,8.7,185.0
8632,05/03/2005,1.1,3.1,121.0
8633,05/03/2005,1.1,5.2,117.0
8634,05/03/2005,1.5,5.3,133.0
8635,05/03/2005,1.6,6.7,136.0
8636,05/03/2005,2.2,8.3,162.0
8637,05/03/2005,1.5,5.9,132.0
8638,05/03/2005,1.8,7.3,162.0
8639,05/03/2005,2.0,8.4,159.0
8640,05/03/2005,1.9,7.7,156.0
8641,05/03/2005,2.5,9.1,177.0
8642,05/03/2005,2.6,10.9,185.0
8643,05/03/2005,3.2,10.2,199.0
8644,05/03/2005,2.2,7.8,166.0
8645,05/03/2005,1.9,7.0,152.0
8646,06/03/2005,2.4,9.2,170.0
8647,06/03/2005,1.8,4.6,160.0
8648,06/03/2005,0.9,2.1,100.0
8649,06/03/2005,0.8,1.5,
8650,06/03/2005,0.7,1.3,57.0
8651,06/03/2005,0.6,0.8,48.0
8652,06/03/2005,0.5,0.6,32.0
8653,06/03/2005,0.6,1.1,72.0
8654,06/03/2005,0.6,1.0,86.0
8655,06/03/2005,0.7,1.5,79.0
8656,06/03/2005,0.7,1.4,87.0
8657,06/03/2005,0.9,2.0,85.0
8658,06/03/2005,1.0,2.3,97.0
8659,06/03/2005,1.0,2.6,96.0
8660,06/03/2005,1.4,6.7,113.0
8661,06/03/2005,3.0,13.3,163.0
8662,06/03/2005,1.5,4.0,146.0
8663,06/03/2005,1.7,5.3,167.0
8664,06/03/2005,2.3,8.6,162.0
8665,06/03/2005,2.5,6.2,194.0
8666,06/03/2005,2.1,5.3,185.0
8667,06/03/2005,1.5,4.1,158.0
8668,06/03/2005,1.4,3.5,156.0
8669,06/03/2005,1.4,4.1,157.0
8670,07/03/2005,1.4,3.2,141.0
8671,07/03/2005,1.2,3.2,116.0
8672,07/03/2005,0.9,1.7,84.0
8673,07/03/2005,0.6,0.7,
8674,07/03/2005,0.4,0.5,34.0
8675,07/03/2005,0.4,0.6,45.0
8676,07/03/2005,0.5,0.8,59.0
8677,07/03/2005,0.7,1.7,99.0
8678,07/03/2005,1.5,5.2,165.0
8679,07/03/2005,1.9,6.6,168.0
8680,07/03/2005,1.6,5.5,169.0
8681,07/03/2005,1.4,4.4,162.0
8682,07/03/2005,1.3,4.4,155.0
8683,07/03/2005,1.3,4.3,136.0
8684,07/03/2005,1.2,4.5,124.0
8685,07/03/2005,1.3,4.5,158.0
8686,07/03/2005,1.4,4.8,167.0
8687,07/03/2005,1.7,6.3,176.0
8688,07/03/2005,2.5,9.6,204.0
8689,07/03/2005,3.8,15.0,209.0
8690,07/03/2005,4.2,15.4,224.0
8691,07/03/2005,2.8,8.9,211.0
8692,07/03/2005,1.5,5.0,174.0
8693,07/03/2005,1.8,6.5,181.0
8694,08/03/2005,1.5,4.4,157.0
8695,08/03/2005,1.5,5.3,154.0
8696,08/03/2005,1.2,3.1,147.0
8697,08/03/2005,0.8,1.9,
8698,08/03/2005,,1.7,101.0
8699,08/03/2005,0.7,1.9,114.0
8700,08/03/2005,0.7,2.8,134.0
8701,08/03/2005,1.3,5.5,144.0
8702,08/03/2005,3.4,18.3,182.0
8703,08/03/2005,5.5,26.3,223.0
8704,08/03/2005,4.1,16.3,219.0
8705,08/03/2005,3.0,12.3,215.0
8706,08/03/2005,1.9,7.4,191.0
8707,08/03/2005,1.8,8.1,162.0
8708,08/03/2005,2.1,10.8,165.0
8709,08/03/2005,2.3,9.7,171.0
8710,08/03/2005,2.3,9.9,164.0
8711,08/03/2005,2.0,9.6,168.0
8712,08/03/2005,3.1,16.5,204.0
8713,08/03/2005,5.1,23.4,242.0
8714,08/03/2005,5.9,24.2,246.0
